7058,Northern Aroostook Regional Airport,Frenchville,United States,WFK,KFVE,47.285500,-68.312798
3528,Northern Maine Regional Airport at Presque Isle,Presque Isle,United States,PQI,KPQI,46.688999,-68.044800
3568,Northway Airport,Northway,United States,ORT,PAOR,62.961300,-141.929001
5756,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,KMSL,34.745300,-87.610199
4356,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,KXNA,36.281898,-94.306801
7669,Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP,30.357106,-85.795414
8280,Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.190498,-71.172897
7092,Nuiqsut Airport,Nuiqsut,United States,NUI,PAQT,70.209999,-151.005997
7111,Nulato Airport,Nulato,United States,NUL,PANU,64.729301,-158.074005
8877,Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.665501,-83.420097
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,07FA,25.325399,-80.274803
3870,Oceana NAS,Oceana,United States,NTU,KNTU,36.820702,-76.033501
8802,Oconee County Regional Airport,Clemson,United States,CEU,KCEU,34.671902,-82.886498
9543,Ogden Hinckley Airport,Ogden,United States,OGD,KOGD,41.195900,-112.012001
3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.681900,-75.465500
7511,Ohio State University Airport,Columbus,United States,OSU,KOSU,40.079800,-83.072998
8505,Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,27.262800,-80.849800
7817,Olive Branch Airport,Olive Branch,United States,OLV,KOLV,34.978699,-89.786903
7650,Olympia Regional Airport,Olympia,United States,OLM,KOLM,46.969399,-122.903000
3734,Ontario International Airport,Ontario,United States,ONT,KONT,34.056000,-117.600998
8283,Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.509998,-74.264603
11846,Orangeburg Municipal Airport,Orangeburg,United States,OGB,KOGB,33.456799,-80.859497
7083,Orcas Island Airport,Eastsound,United States,ESD,KORS,48.708199,-122.910004
3878,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399,-81.308998
4167,Orlando Sanford International Airport,Sanford,United States,SFB,KSFB,28.777599,-81.237503
8118,Ormond Beach Municipal Airport,Ormond Beach,United States,OMN,KOMN,29.300600,-81.113602
11100,Oryol Yuzhny Airport,Oakley,United States,OEL,UUOR,52.934700,36.002201
3432,Oscoda Wurtsmith Airport,Oscoda,United States,OSC,KOSC,44.451599,-83.394096
11848,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM,41.106602,-92.447899
5758,Owensboro Daviess County Airport,Owensboro,United States,OWB,KOWB,37.740101,-87.166801
6961,Oxnard Airport,Oxnard,United States,OXR,KOXR,34.200802,-119.207001
11821,Ozark Regional Airport,Mountain Home,United States,WMH,KBPK,36.368900,-92.470497
4231,Ozona Municipal Airport,Ozona,United States,OZA,KOZA,30.735300,-101.203003
4124,Page Municipal Airport,Page,United States,PGA,KPGA,36.926102,-111.447998
3522,Palacios Municipal Airport,Palacios,United States,PSX,KPSX,28.727501,-96.250999
7663,Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK,26.785000,-80.693398
3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.683201,-80.095596
3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.829700,-116.507004
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,34.629398,-118.084999
3569,Palmer Municipal Airport,Palmer,United States,PAQ,PAAQ,61.594898,-149.089005
8864,Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.461102,-122.114998
4073,Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,30.212099,-85.682800
6916,Pangborn Memorial Airport,Wenatchee,United States,EAT,KEAT,47.398899,-120.207001
8950,Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.382401,-103.511002
5762,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.570900,-84.796700
3647,Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.942501,-97.240799
3564,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.473400,-87.186600
10132,Perry Houston County Airport,Perry,United States,PXE,KPXE,32.510601,-83.767303
7157,Perryville Airport,Perryville,United States,KPV,PAPE,55.905998,-159.162993
10831,Person County Airport,Roxboro,United States,TDF,KTDF,36.284901,-78.984200
11153,Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.915600,-82.449303
4147,Petersburg James A Johnson Airport,Petersburg,United States,PSG,PAPG,56.801701,-132.945007
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871899,-75.241096
7925,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,39.068699,-95.622498
8030,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT,33.688301,-112.083000
3462,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.434299,-112.012001
6505,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.307800,-111.654999
8601,Pickens County Airport,Jasper,United States,JZP,KJZP,34.453400,-84.457397
4008,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801,-79.937302
5761,Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.382702,-100.286003
7158,Pilot Point Airport,Pilot Point,United States,PIP,PAPN,57.580399,-157.572006
6959,Pitt Greenville Airport,Greenville,United States,PGV,KPGV,35.635201,-77.385300
3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.491501,-80.232903
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.650902,-73.468102
8277,Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.909000,-70.728798
5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.909801,-112.596001
11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO,41.137501,-75.378899
3414,Point Lay LRRS Airport,Point Lay,United States,PIZ,PPIZ,69.732903,-163.005005
3440,Ponca City Regional Airport,Ponca City,United States,PNC,KPNC,36.731998,-97.099800
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,36.773899,-90.324898
3455,Port Angeles Cgas Airport,Port Angeles,United States,NOW,KNOW,48.141499,-123.414001
3759,Port Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899
6766,Port Heiden Airport,Port Heiden,United States,PTH,PAPH,56.959099,-158.632996
7204,Port Moller Airport,Cold Bay,United States,PML,PAAL,56.006001,-160.561005
4066,Port OConnor Private Airport,Port O\\Connor,United States,S46,XS46,28.429701,-96.444397
11255,Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ,41.453999,-87.007103
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,45.540401,-122.949997
3720,Portland International Airport,Portland,United States,PDX,KPDX,45.588699,-122.598000
8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,45.549400,-122.401001
5763,Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.077900,-70.823303
11071,Pratt Regional Airport,Pratt,United States,PTT,KPTT,37.701599,-98.746902
8052,Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,66.814102,-150.643997
9407,Prosser Airport,Prosser,United States,S40,KS40,46.213402,-119.791000
6456,Provincetown Municipal Airport,Provincetown,United States,PVC,KPVC,42.071899,-70.221397
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,40.219200,-111.723000
3527,Pueblo Memorial Airport,Pueblo,United States,PUB,KPUB,38.289101,-104.497002
3944,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,46.743900,-117.110001
6873,Purdue University Airport,Lafayette,United States,LAF,KLAF,40.412300,-86.936897
4072,Quad City International Airport,Moline,United States,MLI,KMLI,41.448502,-90.507500
11111,Quakertown Airport,Quakertown,United States,UKT,KUKT,40.435200,-75.381897
7206,Quinhagak Airport,Quinhagak,United States,KWN,PAQH,59.755100,-161.845001
8278,Quonset State Airport,North Kingstown,United States,OQU,KOQU,41.597099,-71.412102
5724,Raleigh County Memorial Airport,Beckley,United States,BKW,KBKW,37.787300,-81.124199
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877602,-78.787498
3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.884697,-162.598999
8608,Ramona Airport,Ramona,United States,RNM,KRNM,33.039200,-116.915001
3643,Rancho Murieta Airport,Rancho Murieta,United States,RIU,KRIU,38.486801,-121.102997
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.386600,-92.838997
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.045300,-103.056999
4098,Redding Municipal Airport,Redding,United States,RDD,KRDD,40.508999,-122.292999
8443,Redlands Municipal Airport,Redlands,United States,REI,KREI,34.085300,-117.146004
11854,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF,44.547199,-95.082298
11312,Reid-Hillview Airport of Santa Clara County,San Jose,United States,RHV,KRHV,37.332901,-121.819000
3807,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.499100,-119.767998
8796,Renton Municipal Airport,Renton,United States,RNT,KRNT,47.493099,-122.216003
5765,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.631199,-89.467499
8294,Richard B Russell Airport,Rome,United States,RMG,KRMG,34.350601,-85.157997
7849,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,KRVS,36.039600,-95.984596
8520,Richmond County Airport,Rockingham,United States,RCZ,KRCZ,34.891300,-79.759598
3608,Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199,-77.319702
7777,Richmond Municipal Airport,Richmond,United States,RID,KRID,39.757198,-84.842796
3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,35.219398,-101.706001
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803
3799,Riverside Municipal Airport,Riverside,United States,RAL,KRAL,33.951900,-117.445000
6881,Riverton Regional Airport,Riverton WY,United States,RIW,KRIW,43.064201,-108.459999
4016,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.325500,-79.975403
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,PFNO,66.817902,-161.018997
9545,Robert S Kerr Airport,Poteau,United States,RKR,KRKR,35.021599,-94.621300
4048,Rochester International Airport,Rochester,United States,RST,KRST,43.908298,-92.500000
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.987801,-81.057198
5766,Rock Springs Sweetwater County Airport,Rock Springs,United States,RKS,KRKS,41.594200,-109.065002
7690,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,KRWI,35.856300,-77.891899
7822,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,KBJC,39.908798,-105.116997
4101,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.374199,-122.873001
3520,Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.852100,-77.037697
3668,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.359798,-84.671095
7042,Rosecrans Memorial Airport,Rosecrans,United States,STJ,KSTJ,39.771900,-94.909698
3736,Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.301601,-104.530998
11853,Russell Municipal Airport,Russell,United States,RSL,KRSL,38.872101,-98.811798
7098,Russian Mission Airport,Russian Mission,United States,RSH,PARS,61.778885,-161.319458
5767,Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.529400,-72.949600
9412,Sabetha Municipal Airport,Sabetha,United States,K83,KK83,39.904202,-95.779404
3817,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.695400,-121.591003
3434,Sacramento Mather Airport,Sacramento,United States,MHR,KMHR,38.553902,-121.297997
9140,Safford Regional Airport,Safford,United States,SAD,KSAD,32.854801,-109.635002
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,36.662800,-121.606003
11857,Saline County Regional Airport,Benton,United States,SUZ,KSUZ,34.590599,-92.479401
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.340500,-75.510300
10103,Sallisaw Municipal Airport,Sallisaw,United States,JSV,KJSV,35.438202,-94.802803
3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.788399,-111.977997
9416,Saluda County Airport,Saluda,United States,6J4,K6J4,33.926800,-81.794601
3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.533701,-98.469803
7670,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,34.095402,-117.235001
7683,San Carlos Airport,San Carlos,United States,SQL,KSQL,37.511902,-122.250000
3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.733601,-117.190002
3469,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.618999,-122.375000
5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801,-120.641998
11835,San Marcos Municipal Airport,San Marcos,United States,HYI,KHYI,29.892700,-97.862999
6742,Sand Point Airport,Sand Point,United States,SDP,PASD,55.314999,-160.522995
3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.426201,-119.839996
3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.617100,-106.088997
7647,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,34.015800,-118.450996
4067,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.395399,-82.554398
9179,Saratoga County Airport,Ballston Spa,United States,5B2,K5B2,43.051300,-73.861198
3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.127602,-81.202103
6724,Savoonga Airport,Savoonga,United States,SVA,PASA,63.686401,-170.492996
11836,Sawyer County Airport,Hayward,United States,HYR,KHYR,46.025200,-91.444298
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.353600,-87.395401
7209,Scammon Bay Airport,Scammon Bay,United States,SCM,PACM,61.845299,-165.570999
6968,Schenectady County Airport,Scotia NY,United States,SCH,KSCH,42.852501,-73.928902
3581,Scholes International At Galveston Airport,Galveston,United States,GLS,KGLS,29.265301,-94.860397
3790,Scott AFB/Midamerica Airport,Belleville,United States,BLV,KBLV,38.545200,-89.835197
11069,Scott City Municipal Airport,Scott City,United States,TQK,KTQK,38.474300,-100.885002
7649,Scottsdale Airport,Scottsdale,United States,ZSY,KSDL,33.622898,-111.911003
3577,Seattle Tacoma International Airport,Seattle,United States,SEA,KSEA,47.449001,-122.308998
8506,Sebring Regional Airport,Sebring,United States,SEF,KSEF,27.456400,-81.342400
4280,Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598,-111.788002
7182,Selawik Airport,Selawik,United States,WLK,PASK,66.600098,-159.985992
3742,Selfridge Angb Airport,Mount Clemens,United States,MTC,KMTC,42.608299,-82.835503
6845,Seward Airport,Seward,United States,SWD,PAWD,60.126900,-149.419006
7090,Shageluk Airport,Shageluk,United States,SHX,PAHX,62.692299,-159.569000
7192,Shaktoolik Airport,Shaktoolik,United States,SKK,PFSH,64.371101,-161.223999
8394,Shelby County Airport,Alabaster,United States,EET,KEET,33.176998,-86.782799
9305,Shelby County Airport,Shelbyville,United States,2H0,K2H0,39.410400,-88.845398
7062,Shenandoah Valley Regional Airport,Weyers Cave,United States,SHD,KSHD,38.263802,-78.896400
5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.769199,-106.980003
7078,Show Low Regional Airport,Show Low,United States,SOW,KSOW,34.265499,-110.005997
3609,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.446602,-93.825600
7117,Shungnak Airport,Shungnak,United States,SHG,PAGH,66.888100,-157.162003
7065,Sidney Richland Municipal Airport,Sidney,United States,SDY,KSDY,47.706902,-104.193001
7077,Sierra Blanca Regional Airport,Ruidoso,United States,SRR,KSRR,33.462799,-105.535004
9164,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.898899,-89.561798
8219,Silver Springs Airport,Silver Springs,United States,SPZ,KSPZ,39.403000,-119.250999
3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,57.047100,-135.362000
5961,Skagway Airport,Skagway,United States,SGY,PAGY,59.460098,-135.315994
9396,Skyhaven Airport,Rochester,United States,DAW,KDAW,43.284100,-70.929298
7240,Sleetmute Airport,Sleetmute,United States,SLQ,PASL,61.700500,-157.166000
3553,Smith Reynolds Airport,Winston-salem,United States,INT,KINT,36.133701,-80.222000
7692,Soldotna Airport,Soldotna,United States,SXQ,PASX,60.475700,-151.033997
11856,Sonora Municipal Airport,Sonora,United States,SOA,KSOA,30.585699,-100.649002
4359,South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.708698,-86.317299
8648,South Haven Area Regional Airport,South Haven,United States,LWA,KLWA,42.351200,-86.255699
8548,South Jersey Regional Airport,Mount Holly,United States,VAY,KVAY,39.942902,-74.845703
7159,South Naknek Nr 2 Airport,South Naknek,United States,WSN,PFWS,58.703400,-157.007996
8042,South Texas Regional Airport at Hondo,Hondo,United States,HDO,KHDO,29.359501,-99.176697
5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.783199,-91.125504
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.950800,-94.020699
3554,Southern California Logistics Airport,Victorville,United States,VCV,KVCV,34.597500,-117.383003
11842,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH,37.778099,-89.251999
7840,Southern Wisconsin Regional Airport,Janesville,United States,JVL,KJVL,42.620300,-89.041603
3793,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.536200,-81.755203
5715,Southwest Georgia Regional Airport,Albany,United States,ABY,KABY,31.535500,-84.194504
5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.417099,-124.246002
7938,Southwest Washington Regional Airport,Kelso,United States,KLS,KKLS,46.118000,-122.898003
9199,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799,-80.799202
3421,Sparrevohn LRRS Airport,Sparrevohn,United States,SVW,PASV,61.097401,-155.574005
6446,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.165501,-95.202797
7015,Spirit of St Louis Airport,Null,United States,SUS,KSUS,38.662102,-90.652000
3467,Spokane International Airport,Spokane,United States,GEG,KGEG,47.619900,-117.533997
3557,St Clair County International Airport,Port Huron,United States,PHN,KPHN,42.910999,-82.528900
4271,St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.546600,-94.059898
3428,St George Airport,Point Barrow,United States,STG,PAPB,56.578300,-169.662003
4064,St George Municipal Airport,Saint George,United States,SGU,KSGU,37.036389,-113.510306
11814,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN,38.890301,-90.045998
8274,St Lucie County International Airport,Fort Pierce,United States,FRP,KFPR,27.495100,-80.368301
6718,St Marys Airport,St Marys,United States,KSM,PASM,62.060501,-163.302002
7191,St Michael Airport,St. Michael,United States,SMK,PAMK,63.490101,-162.110001
3426,St Paul Island Airport,St. Paul Island,United States,SNP,PASN,57.167301,-170.220001
3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.910200,-82.687401
4229,Stephens County Airport,Breckenridge,United States,BKD,KBKD,32.719002,-98.890999
7985,Sterling Municipal Airport,Sterling,United States,STK,KSTK,40.615299,-103.264999
8744,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.545200,-89.530296
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.504101,-74.104797
10102,Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.337000,-98.471100
3805,Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK,37.894199,-121.237999
11075,Sublette Municipal Airport,Sublette,United States,19S,K19S,37.491402,-100.830002
4220,Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR,29.622299,-95.656502
7011,Sussex County Airport,Georgetown,United States,GED,KGED,38.689201,-75.358902
3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.111198,-76.106300
8446,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.267899,-122.578003
4004,Talkeetna Airport,Talkeetna,United States,TKA,PATK,62.320499,-150.093994
11004,Talladega Municipal Airport,Talladega,United States,ASN,KASN,33.569901,-86.050903
3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.396500,-84.350304
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.975500,-82.533203
3423,Tatalina LRRS Airport,Tatalina,United States,TLJ,PATL,62.894402,-155.977005
3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.174400,-149.996002
7186,Teller Airport,Teller,United States,TLA,PATE,65.240402,-166.339005
4084,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.953800,-107.907997
3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.850101,-74.060799
4043,The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,41.884701,-91.710800
7069,The Florida Keys Marathon Airport,Marathon,United States,MTH,KMTH,24.726101,-81.051399
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403
7018,Thief River Falls Regional Airport,Thief River Falls,United States,TVF,KTVF,48.065701,-96.184998
7998,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,30.901600,-83.881302
8514,Thomson-McDuffie County Airport,Thomson,United States,HQU,KHQU,33.529701,-82.516502
3489,Tipton Airport,Fort Meade,United States,FME,KFME,39.085400,-76.759399
6767,Togiak Airport,Togiak Village,United States,TOG,PATG,59.052799,-160.397003
7235,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.329498,-142.953995
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.541401,-165.087006
4040,Toledo Express Airport,Toledo,United States,TOL,KTOL,41.586800,-83.807800
11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,38.060200,-117.086998
3447,Trenton Mercer Airport,Trenton,United States,TTN,KTTN,40.276699,-74.813499
9419,Tri Cities Airport,Endicott,United States,CZG,KCZG,42.078499,-76.096296
6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.264702,-119.119003
4116,Tri Cities Regional Tn Va Airport,BRISTOL,United States,TRI,KTRI,36.475201,-82.407402
8553,Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,-85.083504
8493,Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.211700,-90.181602
11010,Troy Municipal Airport,Troy,United States,TOI,KTOI,31.860399,-86.012100
7702,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,39.320000,-120.139999
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.236900,-107.272003
3476,TSTC Waco Airport,Waco,United States,CNW,KCNW,31.637800,-97.074097
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.116100,-110.941002
3773,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.182800,-103.602997
7721,Tulip City Airport,Holland,United States,BIV,KBIV,42.742901,-86.107399
3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.198399,-95.888100
7827,Tunica Municipal Airport,Tunica,United States,UTM,KUTA,34.681000,-90.346703
5773,Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.268101,-88.769897
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,KTCL,33.220600,-87.611397
4006,Tweed New Haven Airport,New Haven,United States,HVN,KHVN,41.263699,-72.886803
3436,Twentynine Palms (Self) Airport,Twenty Nine Palms,United States,NXP,KNXP,34.296200,-116.162003
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.354099,-95.402397
7089,Ugnu-Kuparuk Airport,Kuparuk,United States,UUK,PAKU,70.330803,-149.598007
11860,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,39.125999,-123.200996
11088,Ulysses Airport,Ulysses,United States,ULS,KULS,37.604000,-101.374001
7088,Unalakleet Airport,Unalakleet,United States,UNK,PAUN,63.888401,-160.798996
3860,Unalaska Airport,Unalaska,United States,DUT,PADU,53.900101,-166.544006
11742,Union County Airport,Marysville,United States,MRT,KMRT,40.224701,-83.351601
4049,University of Illinois Willard Airport,Champaign,United States,CMI,KCMI,40.039200,-88.278099
11861,University Oxford Airport,Oxford,United States,UOX,KUOX,34.384300,-89.536797
3532,Upolu Airport,Opolu,United States,UPP,PHUP,20.265301,-155.860001
5776,Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.782499,-83.276703
3560,Valley International Airport,Harlingen,United States,HRL,KHRL,26.228500,-97.654404
4071,Van Nuys Airport,Van Nuys,United States,VNY,KVNY,34.209801,-118.489998
8556,Van Wert County Airport,Van Wert,United States,VNW,KVNW,40.864700,-84.609398
4058,Venango Regional Airport,Franklin,United States,FKL,KFKL,41.377899,-79.860397
7114,Venetie Airport,Venetie,United States,VEE,PAVE,67.008698,-146.365997
7662,Venice Municipal Airport,Venice,United States,VNC,KVNC,27.071600,-82.440300
9191,Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.199200,-87.595901
7076,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.440899,-109.510002
3688,Vero Beach Municipal Airport,Vero Beach,United States,VRB,KVRB,27.655600,-80.417900
5775,Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.852600,-96.918503
7121,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.318699,-119.392998
9450,W H Bud Barron Airport,Dublin,United States,DBN,KDBN,32.564400,-82.985298
11822,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL,42.307301,-85.251503
3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.611300,-97.230499
11073,Wahoo Municipal Airport,Wahoo,United States,AHQ,KAHQ,41.241299,-96.594002
6415,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07,19.920500,-155.860700
3545,Waimea Kohala Airport,Kamuela,United States,MUE,PHMU,20.001301,-155.667999
7220,Wainwright Airport,Wainwright,United States,AIN,PAWI,70.638000,-159.994995
7187,Wales Airport,Wales,United States,WAA,PAIW,65.622593,-168.095000
3801,Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL,37.940201,-75.466400
3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.944500,-77.455803
11919,Wasilla Airport,Wasilla,United States,WWA,PAWS,61.571701,-149.539993
8289,Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.478600,-73.135201
5718,Waterloo Regional Airport,Waterloo,United States,ALO,KALO,42.557098,-92.400299
3838,Watertown International Airport,Watertown,United States,ART,KART,43.991901,-76.021698
5721,Watertown Regional Airport,Watertown,United States,ATY,KATY,44.914001,-97.154701
11638,Watsonville Municipal Airport,Watsonville,United States,WVI,KWVI,36.935699,-121.790001
3818,Waukegan National Airport,Chicago,United States,UGN,KUGN,42.422199,-87.867897
8743,Waupaca Municipal Airport,Waupaca,United States,PCZ,KPCZ,44.333302,-89.019798
6853,Wausau Downtown Airport,Wausau,United States,AUW,KAUW,44.926201,-89.626602
8367,Wellington Municipal Airport,Wellington,United States,EGT,KEGT,37.323601,-97.388298
3451,Wendover Airport,Wendover,United States,ENV,KENV,40.718700,-114.030998
4226,West Houston Airport,Houston,United States,IWS,KIWS,29.818199,-95.672600
11865,West Woodward Airport,Woodward,United States,WWR,KWWR,36.438000,-99.522667
3589,Westchester County Airport,White Plains,United States,HPN,KHPN,41.067001,-73.707603
8194,Westerly State Airport,Washington County,United States,WST,KWST,41.349602,-71.803398
5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.874001,-103.596001
